RideId,Date,Time,Wait,Name,OpeningDate,Tier,Location,IntellectualProp,Status,Temperature,CloudCover,SimpleStatus,RainAccumulation,ParkId,ParkOpen,ParkClose,EMHOpen,EMHClose,ParkName
34,2018-05-07,13:45,45,"Meet Tinker Bell at Town Square Theater",2014-05-20,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
36,2018-05-07,13:45,10,"Mickeys PhilharMagic",2003-10-08,major_attraction,Fantasyland,Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
38,2018-05-07,13:45,25,"Monsters, Inc. Laugh Floor",2007-04-02,major_attraction,Tomorrowland,Pixar,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
41,2018-05-07,13:45,75,"Peter Pans Flight",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
42,2018-05-07,13:45,50,"Pirates of the Caribbean",1973-12-17,headliner,Adventureland,Pirates,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
44,2018-05-07,13:45,10,"Prince Charming Regal Carrousel",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
49,2018-05-07,13:45,105,"Space Mountain",1975-01-15,super_headliner,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
51,2018-05-07,13:45,115,"Splash Mountain",1992-07-17,super_headliner,Frontierland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
55,2018-05-07,13:45,40,"The Barnstormer",1996-10-01,minor_attraction,Fantasyland,Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
56,2018-05-07,13:45,20,"The Magic Carpets of Aladdin",2001-05-23,minor_attraction,Adventureland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
57,2018-05-07,13:45,40,"The Many Adventures of Winnie the Pooh",1999-06-05,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
60,2018-05-07,13:45,30,"Tomorrowland Speedway",1971-10-01,major_attraction,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
339,2018-05-07,13:45,10,"Tomorrowland Transit Authority PeopleMover",1975-07-01,minor_attraction,,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
64,2018-05-07,13:45,55,"Under the Sea ~ Journey of The Little Mermaid",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
1,2018-05-07,14:00,40,"Astro Orbiter",1995-02-25,minor_attraction,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
3,2018-05-07,14:00,65,"Big Thunder Mountain Railroad",1980-09-23,headliner,Frontierland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
4,2018-05-07,14:00,50,"Buzz Lightyears Space Ranger Spin",1998-10-07,minor_attraction,Tomorrowland,Pixar,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
7,2018-05-07,14:00,40,"Dumbo the Flying Elephant",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
8,2018-05-07,14:00,55,"Enchanted Tales with Belle",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
13,2018-05-07,14:00,75,"Haunted Mansion",1971-10-01,major_attraction,"Liberty Square",None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
17,2018-05-07,14:00,85,"Jungle Cruise",1971-10-01,major_attraction,Adventureland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
21,2018-05-07,14:00,20,"Mad Tea Party",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
22,2018-05-07,14:00,35,"Meet Ariel at Her Grotto",2012-12-06,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
25,2018-05-07,14:00,75,"Meet Cinderella and Elena at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
26,2018-05-07,14:00,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
27,2018-05-07,14:00,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
28,2018-05-07,14:00,20,"Meet Daring Disney Pals as Circus Stars at Petes Silly Sideshow",2012-10-04,minor_attraction,"Magic Kingdom",Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
31,2018-05-07,14:00,25,"Meet Magnifique Disney Friends as Circus Stars at Petes Silly Sideshow",2012-10-04,minor_attraction,"Magic Kingdom",Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
32,2018-05-07,14:00,25,"Meet Mickey Mouse at Town Square Theater",2011-04-01,minor_attraction,"Magic Kingdom",Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
33,2018-05-07,14:00,35,"Meet Rapunzel and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
34,2018-05-07,14:00,30,"Meet Tinker Bell at Town Square Theater",2014-05-20,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
36,2018-05-07,14:00,15,"Mickeys PhilharMagic",2003-10-08,major_attraction,Fantasyland,Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
38,2018-05-07,14:00,25,"Monsters, Inc. Laugh Floor",2007-04-02,major_attraction,Tomorrowland,Pixar,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
41,2018-05-07,14:00,90,"Peter Pans Flight",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
42,2018-05-07,14:00,55,"Pirates of the Caribbean",1973-12-17,headliner,Adventureland,Pirates,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
44,2018-05-07,14:00,10,"Prince Charming Regal Carrousel",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
49,2018-05-07,14:00,105,"Space Mountain",1975-01-15,super_headliner,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
51,2018-05-07,14:00,145,"Splash Mountain",1992-07-17,super_headliner,Frontierland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
55,2018-05-07,14:00,40,"The Barnstormer",1996-10-01,minor_attraction,Fantasyland,Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
56,2018-05-07,14:00,20,"The Magic Carpets of Aladdin",2001-05-23,minor_attraction,Adventureland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
57,2018-05-07,14:00,45,"The Many Adventures of Winnie the Pooh",1999-06-05,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
60,2018-05-07,14:00,30,"Tomorrowland Speedway",1971-10-01,major_attraction,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
339,2018-05-07,14:00,10,"Tomorrowland Transit Authority PeopleMover",1975-07-01,minor_attraction,,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
64,2018-05-07,14:00,55,"Under the Sea ~ Journey of The Little Mermaid",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
1,2018-05-07,14:15,40,"Astro Orbiter",1995-02-25,minor_attraction,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
3,2018-05-07,14:15,65,"Big Thunder Mountain Railroad",1980-09-23,headliner,Frontierland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
4,2018-05-07,14:15,50,"Buzz Lightyears Space Ranger Spin",1998-10-07,minor_attraction,Tomorrowland,Pixar,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
7,2018-05-07,14:15,40,"Dumbo the Flying Elephant",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
8,2018-05-07,14:15,25,"Enchanted Tales with Belle",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
13,2018-05-07,14:15,65,"Haunted Mansion",1971-10-01,major_attraction,"Liberty Square",None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
17,2018-05-07,14:15,75,"Jungle Cruise",1971-10-01,major_attraction,Adventureland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
21,2018-05-07,14:15,25,"Mad Tea Party",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
22,2018-05-07,14:15,35,"Meet Ariel at Her Grotto",2012-12-06,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
25,2018-05-07,14:15,75,"Meet Cinderella and Elena at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
26,2018-05-07,14:15,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
27,2018-05-07,14:15,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
28,2018-05-07,14:15,25,"Meet Daring Disney Pals as Circus Stars at Petes Silly Sideshow",2012-10-04,minor_attraction,"Magic Kingdom",Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
31,2018-05-07,14:15,30,"Meet Magnifique Disney Friends as Circus Stars at Petes Silly Sideshow",2012-10-04,minor_attraction,"Magic Kingdom",Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
32,2018-05-07,14:15,30,"Meet Mickey Mouse at Town Square Theater",2011-04-01,minor_attraction,"Magic Kingdom",Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
33,2018-05-07,14:15,55,"Meet Rapunzel and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
34,2018-05-07,14:15,20,"Meet Tinker Bell at Town Square Theater",2014-05-20,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
36,2018-05-07,14:15,15,"Mickeys PhilharMagic",2003-10-08,major_attraction,Fantasyland,Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
38,2018-05-07,14:15,25,"Monsters, Inc. Laugh Floor",2007-04-02,major_attraction,Tomorrowland,Pixar,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
41,2018-05-07,14:15,90,"Peter Pans Flight",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
42,2018-05-07,14:15,60,"Pirates of the Caribbean",1973-12-17,headliner,Adventureland,Pirates,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
44,2018-05-07,14:15,10,"Prince Charming Regal Carrousel",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
47,2018-05-07,14:15,120,"Seven Dwarfs Mine Train",2014-05-28,major_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
49,2018-05-07,14:15,90,"Space Mountain",1975-01-15,super_headliner,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
51,2018-05-07,14:15,145,"Splash Mountain",1992-07-17,super_headliner,Frontierland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
55,2018-05-07,14:15,40,"The Barnstormer",1996-10-01,minor_attraction,Fantasyland,Fab5,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
56,2018-05-07,14:15,20,"The Magic Carpets of Aladdin",2001-05-23,minor_attraction,Adventureland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
57,2018-05-07,14:15,40,"The Many Adventures of Winnie the Pooh",1999-06-05,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
60,2018-05-07,14:15,30,"Tomorrowland Speedway",1971-10-01,major_attraction,Tomorrowland,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
339,2018-05-07,14:15,10,"Tomorrowland Transit Authority PeopleMover",1975-07-01,minor_attraction,,None,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
64,2018-05-07,14:15,55,"Under the Sea ~ Journey of The Little Mermaid",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",84.2,5,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
1,2018-05-07,14:30,35,"Astro Orbiter",1995-02-25,minor_attraction,Tomorrowland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
3,2018-05-07,14:30,60,"Big Thunder Mountain Railroad",1980-09-23,headliner,Frontierland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
4,2018-05-07,14:30,50,"Buzz Lightyears Space Ranger Spin",1998-10-07,minor_attraction,Tomorrowland,Pixar,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
7,2018-05-07,14:30,35,"Dumbo the Flying Elephant",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
8,2018-05-07,14:30,25,"Enchanted Tales with Belle",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
13,2018-05-07,14:30,60,"Haunted Mansion",1971-10-01,major_attraction,"Liberty Square",None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
17,2018-05-07,14:30,60,"Jungle Cruise",1971-10-01,major_attraction,Adventureland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
21,2018-05-07,14:30,25,"Mad Tea Party",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
22,2018-05-07,14:30,30,"Meet Ariel at Her Grotto",2012-12-06,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
25,2018-05-07,14:30,75,"Meet Cinderella and Elena at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
26,2018-05-07,14:30,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
27,2018-05-07,14:30,100,"Meet Cinderella and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
28,2018-05-07,14:30,30,"Meet Daring Disney Pals as Circus Stars at Petes Silly Sideshow",2012-10-04,minor_attraction,"Magic Kingdom",Fab5,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
31,2018-05-07,14:30,30,"Meet Magnifique Disney Friends as Circus Stars at Petes Silly Sideshow",2012-10-04,minor_attraction,"Magic Kingdom",Fab5,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
32,2018-05-07,14:30,35,"Meet Mickey Mouse at Town Square Theater",2011-04-01,minor_attraction,"Magic Kingdom",Fab5,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
33,2018-05-07,14:30,60,"Meet Rapunzel and a Visiting Princess at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
34,2018-05-07,14:30,20,"Meet Tinker Bell at Town Square Theater",2014-05-20,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
36,2018-05-07,14:30,15,"Mickeys PhilharMagic",2003-10-08,major_attraction,Fantasyland,Fab5,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
38,2018-05-07,14:30,25,"Monsters, Inc. Laugh Floor",2007-04-02,major_attraction,Tomorrowland,Pixar,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
41,2018-05-07,14:30,90,"Peter Pans Flight",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
42,2018-05-07,14:30,60,"Pirates of the Caribbean",1973-12-17,headliner,Adventureland,Pirates,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
44,2018-05-07,14:30,10,"Prince Charming Regal Carrousel",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
47,2018-05-07,14:30,120,"Seven Dwarfs Mine Train",2014-05-28,major_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
49,2018-05-07,14:30,85,"Space Mountain",1975-01-15,super_headliner,Tomorrowland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
51,2018-05-07,14:30,125,"Splash Mountain",1992-07-17,super_headliner,Frontierland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
55,2018-05-07,14:30,40,"The Barnstormer",1996-10-01,minor_attraction,Fantasyland,Fab5,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
56,2018-05-07,14:30,30,"The Magic Carpets of Aladdin",2001-05-23,minor_attraction,Adventureland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
57,2018-05-07,14:30,35,"The Many Adventures of Winnie the Pooh",1999-06-05,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
60,2018-05-07,14:30,50,"Tomorrowland Speedway",1971-10-01,major_attraction,Tomorrowland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
339,2018-05-07,14:30,10,"Tomorrowland Transit Authority PeopleMover",1975-07-01,minor_attraction,,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
64,2018-05-07,14:30,25,"Under the Sea ~ Journey of The Little Mermaid",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
1,2018-05-07,14:45,25,"Astro Orbiter",1995-02-25,minor_attraction,Tomorrowland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
3,2018-05-07,14:45,50,"Big Thunder Mountain Railroad",1980-09-23,headliner,Frontierland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
4,2018-05-07,14:45,60,"Buzz Lightyears Space Ranger Spin",1998-10-07,minor_attraction,Tomorrowland,Pixar,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
7,2018-05-07,14:45,35,"Dumbo the Flying Elephant",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
8,2018-05-07,14:45,25,"Enchanted Tales with Belle",2012-12-06,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
13,2018-05-07,14:45,60,"Haunted Mansion",1971-10-01,major_attraction,"Liberty Square",None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
17,2018-05-07,14:45,50,"Jungle Cruise",1971-10-01,major_attraction,Adventureland,None,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
21,2018-05-07,14:45,25,"Mad Tea Party",1971-10-01,minor_attraction,Fantasyland,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
22,2018-05-07,14:45,40,"Meet Ariel at Her Grotto",2012-12-06,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
25,2018-05-07,14:45,80,"Meet Cinderella and Elena at Princess Fairytale Hall",2016-11-24,minor_attraction,,AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
26,2018-05-07,14:45,40,"Meet Cinderella and Rapunzel at Princess Fairytale Hall",2016-11-24,minor_attraction,"Magic Kingdom",AnimatedClassic,"clear sky",82.65,0,Clear,0,1,"9:00 AM","10:00 PM","10:00 PM","12:00 AM","Magic Kingdom"
